User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?
2,0,2019,1,10,09:35,$46.89,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1926,4,2019,6,13,10:49,$3.22,Chip Transaction,3.01718E+18,Rome,Italy,,5921,
0,2,2019,2,25,06:41,$44.24,Chip Transaction,5.81722E+18,La Verne,CA,91750,5912,
230,1,2019,1,12,18:47,$112.97,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
1166,0,2019,6,28,18:47,$124.35,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
0,1,2019,9,14,07:02,$36.84,Chip Transaction,4.06065E+18,La Verne,CA,91750,5411,
1191,3,2019,4,20,17:03,$0.73,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
1,1,2019,10,2,09:15,$927.77,Chip Transaction,1.3252E+18,Garden City,NY,11530,3132,
1206,0,2019,9,13,17:21,$124.55,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
913,1,2019,4,25,16:53,$2.67,Swipe Transaction,6.0514E+18,Rome,Italy,,5310,
2,0,2019,8,25,09:31,$90.95,Chip Transaction,-4.5855E+18,West Covina,CA,91792,4900,
0,1,2019,8,28,13:05,$165.36,Chip Transaction,7.94533E+18,La Verne,CA,91750,4900,
1978,0,2019,4,18,14:41,$6.98,Chip Transaction,5.50735E+18,Rome,Italy,,4121,
2,0,2019,9,21,16:58,$10.53,Chip Transaction,8.7556E+17,West Covina,CA,91792,5921,
1327,3,2019,3,19,14:03,$109.46,Chip Transaction,1.90253E+17,Rome,Italy,,3359,
0,3,2019,5,25,13:28,$-89.00,Swipe Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
840,3,2019,1,1,11:47,$15.11,Chip Transaction,5.50735E+18,Rome,Italy,,4121,
1166,0,2019,6,21,11:54,$70.13,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
2,0,2019,4,10,07:03,$31.41,Chip Transaction,1.43225E+18,Alhambra,CA,91803,7832,
813,4,2019,2,12,19:01,$7.39,Chip Transaction,3.41453E+18,Rome,Italy,,5651,
2,0,2019,2,19,09:42,$31.04,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,2,2019,4,3,19:10,$-195.00,Chip Transaction,4.55289E+18,Oakland,CA,94606,3596,
768,1,2019,4,19,15:36,$0.50,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
0,2,2019,10,1,17:41,$6.61,Online Transaction,6.45521E+18, ONLINE,,,5815,
0,3,2020,1,6,23:26,$179.14,Online Transaction,3.69472E+18, ONLINE,,,4722,
0,0,2019,11,8,06:37,$46.87,Chip Transaction,4.06065E+18,La Verne,CA,91750,5411,
1237,0,2019,10,12,18:46,$43.62,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
204,1,2019,5,9,15:02,$125.00,Chip Transaction,4.8349E+17,Rome,Italy,,3504,
1885,1,2019,7,19,16:02,$1.97,Chip Transaction,7.06958E+18,Rome,Italy,,5812,
1,2,2020,2,2,06:44,$123.08,Chip Transaction,-3.22224E+18,Little Neck,NY,11363,5651,
1,1,2019,5,7,13:07,$0.63,Chip Transaction,-5.47568E+18,Rego Park,NY,11374,5942,
478,0,2019,10,18,16:13,$107.58,Chip Transaction,2.91975E+18,Rome,Italy,,5932,
1885,1,2019,7,20,18:16,$6.68,Chip Transaction,-8.83014E+18,Rome,Italy,,5211,
1,1,2019,11,3,21:53,$3.53,Chip Transaction,1.91348E+18,Fresh Meadows,NY,11366,5300,
0,3,2020,1,8,06:55,$40.55,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
1062,6,2019,8,10,14:14,$43.36,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
0,2,2019,7,23,07:22,$146.00,Chip Transaction,4.06065E+18,La Verne,CA,91750,5411,
1,2,2019,8,16,06:36,$14.73,Chip Transaction,1.79919E+18,Little Neck,NY,11363,5499,
2,0,2019,5,24,09:32,$70.36,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,3,2019,6,2,14:51,$106.50,Swipe Transaction,3.52721E+18,La Verne,CA,91750,5300,
2,0,2020,2,27,06:47,$9.50,Chip Transaction,4.72291E+18,Alhambra,CA,91801,5411,
882,0,2019,1,31,15:59,$6.49,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
1487,4,2019,5,9,11:39,$104.70,Chip Transaction,-6.16179E+18,Rome,Italy,,3389,
1558,2,2019,5,18,13:17,$205.25,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
0,1,2019,10,15,01:41,$358.00,Chip Transaction,4.8349E+17,Detroit,MI,48207,3504,
2,0,2019,2,20,14:36,$39.30,Chip Transaction,4.72291E+18,Alhambra,CA,91801,5411,
1776,0,2019,9,7,11:36,$17.09,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
1,4,2019,12,15,06:36,$14.28,Chip Transaction,1.79919E+18,Little Neck,NY,11363,5499,
0,0,2019,9,30,06:47,$124.38,Chip Transaction,4.06065E+18,La Verne,CA,91750,5411,
1,2,2019,10,18,06:45,$116.57,Chip Transaction,-8.40529E+18,Jackson Heights,NY,11372,5651,
579,1,2019,3,29,15:51,$22.42,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
0,3,2019,4,30,06:57,$35.90,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,
0,1,2019,7,22,10:32,$26.23,Chip Transaction,-8.68256E+16,La Verne,CA,91750,7230,
0,3,2019,12,10,13:00,$264.01,Swipe Transaction,-8.97869E+18,La Verne,CA,91750,8021,
1689,1,2019,3,22,15:21,$26.85,Chip Transaction,-8.80451E+18,Rome,Italy,,5712,
2,0,2019,4,3,04:50,$41.37,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,1,2019,12,30,20:17,$84.94,Chip Transaction,5.2051E+18,San Antonio,TX,78259,5812,
1958,4,2019,2,22,19:59,$35.15,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
0,3,2019,1,20,13:18,$9.72,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,
1,2,2019,9,26,13:03,$18.25,Chip Transaction,-7.05207E+18,Little Neck,NY,11363,5814,
1993,1,2019,5,30,11:22,$4.42,Chip Transaction,-5.67429E+18,Rome,Italy,,5733,
0,1,2019,5,5,08:43,$49.21,Chip Transaction,-3.34594E+18,La Verne,CA,91750,7538,
0,2,2019,4,27,13:03,$-66.00,Chip Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
1008,4,2019,9,27,15:41,$29.33,Chip Transaction,-1.28808E+18,Rome,Italy,,5499,
1298,2,2019,9,7,15:47,$34.67,Swipe Transaction,3.01718E+18,Rome,Italy,,5921,
0,1,2019,4,29,13:48,$47.42,Chip Transaction,3.18952E+18,La Verne,CA,91750,5311,
2,0,2019,8,23,06:55,$35.55,Chip Transaction,-3.26567E+18,West Covina,CA,91792,7832,
0,2,2020,1,25,14:26,$63.33,Chip Transaction,6.66197E+18,Ontario,CA,91761,5211,
2,0,2019,9,4,15:48,$48.73,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1,4,2019,1,4,13:21,$0.69,Chip Transaction,1.91348E+18,Fresh Meadows,NY,11366,5300,
0,2,2020,1,2,13:25,$12.17,Chip Transaction,-1.09672E+18,San Antonio,TX,78258,5812,
0,3,2019,1,18,13:03,$12.70,Swipe Transaction,-5.0235E+18,Mira Loma,CA,91752,5812,
256,0,2019,7,9,18:37,$55.19,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
0,3,2020,1,5,17:42,$6.00,Online Transaction,-5.21142E+17, ONLINE,,,5815,"Technical Glitch,"
1780,3,2019,6,14,11:42,$0.87,Swipe Transaction,-7.14667E+18,Rome,Italy,,5970,
914,4,2019,1,19,19:12,$90.20,Chip Transaction,7.48862E+18,Rome,Italy,,5651,
940,2,2019,10,11,19:06,$275.04,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
0,3,2019,6,12,05:09,$130.25,Swipe Transaction,1.91348E+18,La Verne,CA,91750,5300,
0,0,2019,1,26,20:28,$159.65,Online Transaction,4.24134E+18, ONLINE,,,4814,
0,3,2019,4,12,12:02,$60.68,Swipe Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
0,3,2019,2,20,14:14,$663.02,Swipe Transaction,4.85928E+18,La Verne,CA,91750,5932,
0,2,2019,3,10,06:50,$43.68,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,
1546,2,2019,3,19,12:41,$22.70,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
0,1,2019,10,26,23:53,$171.87,Chip Transaction,4.8349E+17,Detroit,MI,48207,3504,
450,0,2019,3,21,14:37,$19.16,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
1405,1,2019,5,24,14:47,$4.82,Chip Transaction,-3.15872E+18,Rome,Italy,,5812,
0,0,2020,1,1,06:14,$88.88,Chip Transaction,-8.82635E+18,San Antonio,TX,78266,5411,
240,2,2019,7,2,15:47,$70.83,Chip Transaction,4.57388E+18,Rome,Italy,,5045,
0,1,2020,1,25,13:20,$63.01,Chip Transaction,-1.28808E+18,La Verne,CA,91750,5499,
517,3,2019,4,23,13:48,$9.98,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
2,0,2019,10,23,16:34,$10.70,Swipe Transaction,2.02755E+18,West Covina,CA,91792,5541,
1776,0,2019,9,10,13:36,$30.38,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
1316,2,2019,2,16,14:47,$695.01,Chip Transaction,-8.80451E+18,Rome,Italy,,5712,
777,2,2019,7,20,13:02,$6.93,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,
1006,1,2019,1,29,18:05,$8.19,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
1,3,2019,8,25,18:45,$68.45,Chip Transaction,-5.0235E+18,Little Neck,NY,11363,5812,
1,2,2019,8,19,09:26,$197.68,Chip Transaction,-6.40666E+18,Detroit,MI,48227,3390,
1607,3,2019,10,22,13:14,$-52.00,Chip Transaction,-1.28808E+18,Rome,Italy,,5499,
441,0,2019,6,22,15:21,$120.43,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
0,2,2019,5,2,13:11,$10.12,Chip Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
1,1,2019,5,5,15:26,$16.84,Chip Transaction,6.09856E+18,Elmhurst,NY,11373,4214,
2,0,2019,7,6,09:41,$49.90,Online Transaction,-6.45844E+18, ONLINE,,,4784,
204,1,2019,5,9,18:01,$9.30,Chip Transaction,2.91975E+18,Rome,Italy,,5932,
1780,1,2019,3,8,17:53,$420.00,Swipe Transaction,4.8349E+17,Rome,Italy,,3504,
1,3,2020,2,27,06:39,$8.73,Chip Transaction,-4.79124E+18,Little Neck,NY,11363,5921,
0,2,2019,9,19,13:18,$-94.00,Chip Transaction,-1.28808E+18,La Verne,CA,91750,5499,
1780,3,2019,6,14,16:12,$11.97,Swipe Transaction,9.05774E+18,Rome,Italy,,5311,
0,1,2019,5,19,06:15,$122.18,Chip Transaction,4.06065E+18,La Verne,CA,91750,5411,"Insufficient Balance,"
1207,0,2019,10,11,19:33,$0.58,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
1725,0,2019,7,30,16:49,$29.19,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
0,3,2020,2,11,21:49,$52.93,Swipe Transaction,7.94533E+18,La Verne,CA,91750,4900,
0,1,2019,11,25,06:29,$120.59,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
414,3,2019,10,26,13:34,$474.00,Chip Transaction,-3.36283E+18,Rome,Italy,,7011,
0,0,2019,7,4,19:38,$74.87,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,
0,0,2019,9,1,06:46,$28.55,Chip Transaction,5.81722E+18,La Verne,CA,91750,5912,
2,0,2019,4,28,09:46,$132.36,Chip Transaction,-1.36149E+18,Rosemead,CA,91772,4111,
377,2,2019,9,5,18:30,$7.27,Chip Transaction,1.79919E+18,Rome,Italy,,5499,
0,0,2019,6,7,13:16,$11.20,Chip Transaction,-4.50054E+18,La Verne,CA,91750,5814,
2,0,2019,6,22,14:42,$46.78,Online Transaction,-6.45844E+18, ONLINE,,,4784,
450,0,2019,3,26,11:07,$3.06,Chip Transaction,-6.16179E+18,Rome,Italy,,3389,
2,0,2019,4,22,06:36,$11.07,Chip Transaction,-5.86136E+18,West Covina,CA,91792,5912,
44,0,2019,6,18,13:09,$273.00,Swipe Transaction,-3.36283E+18,Rome,Italy,,7011,
1,4,2019,5,6,21:24,$27.05,Chip Transaction,2.13217E+18,Little Neck,NY,11363,5813,
1,2,2019,12,17,13:33,$102.28,Chip Transaction,-3.34594E+18,Whitehouse,TX,75791,7538,
299,0,2019,1,11,12:31,$14.95,Chip Transaction,-8.83014E+18,Rome,Italy,,5211,
2,0,2019,7,7,14:30,$51.40,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,0,2019,1,6,20:10,$68.43,Chip Transaction,-2.74491E+18,North Grafton,MA,1536,5812,
299,0,2019,1,10,17:41,$11.88,Chip Transaction,6.66197E+18,Rome,Italy,,5211,
1977,0,2019,10,26,15:15,$112.44,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
1,4,2019,5,30,09:20,$4.77,Chip Transaction,-5.46792E+18,Oakland Gardens,NY,11364,5912,
1315,2,2019,10,18,17:14,$4.23,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
1323,1,2019,2,22,17:01,$9.04,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
114,1,2019,10,11,12:17,$79.97,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
946,1,2019,6,4,18:30,$74.00,Chip Transaction,4.57388E+18,Rome,Italy,,5045,
0,3,2019,9,14,15:44,$10.74,Swipe Transaction,-2.45178E+17,La Verne,CA,91750,5311,
628,0,2019,7,16,18:26,$0.01,Chip Transaction,6.66197E+18,Rome,Italy,,5211,
0,2,2019,6,19,20:39,$43.13,Online Transaction,-9.09268E+18, ONLINE,,,4900,
1,2,2019,7,16,22:09,$100.00,Chip Transaction,-4.28247E+18,Oakland Gardens,NY,11364,4829,
1206,0,2019,8,27,04:04,$5.62,Chip Transaction,4.8349E+17,Rome,Italy,,3504,
556,0,2019,7,26,18:13,$0.03,Chip Transaction,6.6665E+18,Rome,Italy,,5499,
1,1,2020,2,1,18:33,$63.36,Chip Transaction,-7.05207E+18,Little Neck,NY,11363,5814,
946,1,2019,6,6,15:18,$0.11,Chip Transaction,-8.83014E+18,Rome,Italy,,5211,
0,0,2020,1,16,09:52,$34.19,Chip Transaction,4.05526E+18,La Verne,CA,91750,7538,
0,3,2019,2,3,16:33,$131.84,Swipe Transaction,-5.14953E+18,La Verne,CA,91750,5655,
1237,0,2019,10,25,11:22,$287.98,Chip Transaction,4.8349E+17,Rome,Italy,,3504,
785,0,2019,5,16,14:09,$4.85,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
2,0,2019,2,8,05:58,$36.06,Online Transaction,-6.45844E+18, ONLINE,,,4784,
230,1,2019,1,24,14:57,$0.01,Chip Transaction,5.50735E+18,Rome,Italy,,4121,
1576,3,2019,6,1,14:20,$52.36,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
548,0,2019,8,29,11:02,$5.59,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
813,4,2019,2,8,17:57,$46.40,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
1,1,2020,1,19,04:21,$132.95,Chip Transaction,-6.09472E+18,Little Neck,NY,11363,4900,
1455,1,2019,1,31,13:14,$330.35,Chip Transaction,-1.59553E+18,Rome,Italy,,3005,
1731,0,2019,8,9,17:44,$134.32,Chip Transaction,-8.83014E+18,Rome,Italy,,5211,
620,1,2019,8,8,12:59,$-57.00,Chip Transaction,-5.16204E+18,Rome,Italy,,5541,
1945,1,2019,9,27,16:14,$602.10,Chip Transaction,-8.80451E+18,Rome,Italy,,5712,
0,3,2020,2,27,15:22,$-295.00,Swipe Transaction,7.83406E+18,New York,NY,10128,3395,
2,0,2019,1,13,05:22,$56.91,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,1,2019,3,5,06:42,$35.84,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,
0,0,2019,5,12,06:57,$59.86,Chip Transaction,5.81722E+18,La Verne,CA,91750,5912,
866,1,2019,5,17,13:41,$64.03,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
0,3,2019,8,30,06:38,$51.89,Swipe Transaction,4.06065E+18,La Verne,CA,91750,5411,
0,1,2019,9,29,06:17,$157.61,Chip Transaction,3.52721E+18,La Verne,CA,91750,5300,
0,2,2019,6,7,12:50,$156.77,Online Transaction,-9.09268E+18, ONLINE,,,4900,
1,1,2019,2,3,06:42,$315.38,Chip Transaction,1.91348E+18,Fresh Meadows,NY,11366,5300,
1993,1,2019,6,15,09:02,$-162.00,Chip Transaction,-1.12121E+17,Rome,Italy,,3509,
1060,4,2019,8,22,11:29,$7.19,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
2,0,2020,1,27,15:28,$37.50,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1099,3,2019,6,13,19:18,$130.66,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
1917,0,2019,4,4,13:15,$11.15,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
1895,0,2019,2,5,12:13,$287.77,Chip Transaction,-8.80451E+18,Rome,Italy,,5712,
943,1,2019,6,6,15:48,$14.88,Swipe Transaction,-5.67429E+18,Rome,Italy,,5733,
579,1,2019,3,26,11:21,$821.19,Chip Transaction,-3.94366E+18,Rome,Italy,,5712,
1,2,2019,12,2,21:42,$3.50,Online Transaction,-7.42109E+18, ONLINE,,,5311,
1419,3,2019,3,29,14:14,$10.89,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
0,3,2019,12,29,13:04,$94.34,Swipe Transaction,-3.72029E+18,San Antonio,TX,78258,4900,
1576,3,2019,5,17,19:50,$173.46,Chip Transaction,1.7153E+18,Rome,Italy,,3722,
2,0,2019,6,27,14:39,$46.42,Online Transaction,-6.45844E+18, ONLINE,,,4784,
182,0,2019,1,12,17:01,$4.02,Chip Transaction,-7.14667E+18,Rome,Italy,,5970,
0,2,2019,4,1,07:02,$32.08,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,
0,1,2019,9,8,10:51,$23.37,Chip Transaction,-8.68256E+16,La Verne,CA,91750,7230,
1,1,2019,12,27,18:05,$110.62,Chip Transaction,9.70328E+16,Oakland Gardens,NY,11364,5411,
1607,3,2019,10,18,10:35,$47.85,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
1,4,2019,8,28,06:54,$11.19,Chip Transaction,-4.79124E+18,Little Neck,NY,11363,5921,
1741,2,2019,8,17,13:40,$5.84,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
0,1,2019,7,13,09:47,$69.50,Chip Transaction,3.95215E+18,La Verne,CA,91750,7538,
2,0,2019,10,27,14:38,$38.41,Chip Transaction,-6.76107E+18,Alhambra,CA,91801,5310,
2,0,2019,6,24,06:52,$13.90,Chip Transaction,-5.47568E+18,Spring Valley,CA,91977,5942,
1414,0,2019,3,2,18:56,$397.00,Chip Transaction,4.8349E+17,Rome,Italy,,3504,
1,2,2019,8,12,13:13,$16.48,Chip Transaction,8.91968E+18,Ogdensburg,NJ,7439,5814,
0,3,2019,8,9,06:03,$118.45,Swipe Transaction,3.52721E+18,La Verne,CA,91750,5300,
0,2,2019,6,19,06:51,$134.06,Chip Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
0,2,2019,3,17,06:31,$34.27,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,
1551,2,2019,8,6,15:08,$8.19,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
1101,6,2019,5,16,13:00,$182.00,Chip Transaction,-1.12121E+17,Rome,Italy,,3509,
2,0,2019,11,30,10:36,$28.99,Chip Transaction,-4.5855E+18,West Covina,CA,91792,4900,
0,3,2019,8,28,06:43,$174.94,Swipe Transaction,5.81722E+18,La Verne,CA,91750,5912,
1717,4,2019,8,2,18:30,$11.31,Swipe Transaction,5.50735E+18,Rome,Italy,,4121,
1776,2,2019,2,8,18:44,$39.70,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,"Insufficient Balance,"
1571,4,2019,3,30,10:40,$20.47,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
0,3,2020,1,23,20:01,$79.59,Swipe Transaction,5.2328E+18,Livingston,CA,95334,5814,
1,2,2020,2,24,07:09,$16.86,Chip Transaction,1.79919E+18,Little Neck,NY,11363,5499,
0,3,2019,2,10,06:43,$51.32,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,
0,3,2019,2,11,09:30,$62.21,Swipe Transaction,3.95215E+18,La Verne,CA,91750,7538,
1201,3,2019,5,23,14:37,$8.91,Swipe Transaction,6.99836E+18,Rome,Italy,,5411,
1,4,2020,1,7,21:13,$26.32,Chip Transaction,-2.82344E+18,Beijing,China,,5813,
908,1,2019,10,5,16:37,$492.95,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
425,2,2019,2,28,15:26,$455.99,Chip Transaction,-5.54669E+17,Rome,Italy,,3008,
1,1,2019,10,24,05:08,$17.31,Online Transaction,6.45521E+18, ONLINE,,,5815,
1,1,2019,4,11,06:45,$114.03,Chip Transaction,-3.39554E+18,Oshkosh,WI,54901,5311,
1323,1,2019,2,19,14:53,$5.49,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
1683,1,2019,9,27,18:51,$29.98,Chip Transaction,3.01718E+18,Rome,Italy,,5921,
0,0,2019,5,31,13:40,$8.64,Chip Transaction,3.52721E+18,La Verne,CA,91750,5300,
0,3,2019,4,9,16:57,$85.98,Swipe Transaction,3.41453E+18,Monterey Park,CA,91754,5651,
2,0,2019,8,29,07:35,$5.50,Chip Transaction,-6.03533E+18,Alhambra,CA,91801,5812,
0,0,2019,2,10,11:38,$1.54,Chip Transaction,6.6665E+18,La Verne,CA,91750,5499,
466,1,2019,8,3,15:46,$1.71,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
1315,2,2019,10,22,15:41,$11.18,Chip Transaction,-4.75206E+18,Rome,Italy,,4214,
1597,2,2019,7,23,15:26,$19.16,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
1,1,2019,12,30,13:50,$122.50,Chip Transaction,-3.49962E+18,Little Neck,NY,11363,7538,
0,3,2019,6,17,06:10,$119.48,Swipe Transaction,1.91348E+18,La Verne,CA,91750,5300,"Insufficient Balance,"
1,2,2019,8,14,01:30,$-230.00,Chip Transaction,-1.00748E+18,Marysville,OH,43040,3780,
938,1,2019,1,31,11:36,$87.09,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
1790,0,2019,3,12,16:09,$136.79,Chip Transaction,-7.9481E+17,Rome,Italy,,5814,
0,3,2019,9,9,06:19,$80.00,Swipe Transaction,-4.28247E+18,Mira Loma,CA,91752,4829,
1164,0,2019,5,11,17:28,$13.28,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
230,1,2019,1,22,14:14,$43.23,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
0,3,2019,4,18,06:56,$30.51,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,
740,1,2019,4,20,12:08,$92.84,Chip Transaction,-8.83014E+18,Rome,Italy,,5211,
1607,3,2019,10,18,16:56,$3.09,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
1477,2,2019,4,25,11:53,$473.81,Chip Transaction,-3.94366E+18,Rome,Italy,,5712,
0,2,2019,3,10,13:20,$10.48,Chip Transaction,4.06065E+18,La Verne,CA,91750,5411,
0,3,2019,1,9,06:54,$160.93,Swipe Transaction,1.13964E+18,Oxford,MA,1540,5541,
1,1,2019,6,2,07:25,$100.18,Chip Transaction,-3.39554E+18,Oakland Gardens,NY,11364,5311,
914,4,2019,1,25,12:59,$10.17,Chip Transaction,-5.16204E+18,Rome,Italy,,5541,
1725,0,2019,8,1,17:17,$12.88,Chip Transaction,5.50735E+18,Rome,Italy,,4121,
2,0,2019,12,22,16:55,$21.74,Chip Transaction,1.79919E+18,Alhambra,CA,91801,5499,
425,2,2019,2,15,16:17,$118.42,Chip Transaction,4.57388E+18,Rome,Italy,,5045,
2,0,2019,3,24,06:39,$6.62,Chip Transaction,-4.89106E+18,West Covina,CA,91792,5411,
341,2,2019,5,2,13:54,$35.49,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
0,3,2019,5,3,06:50,$39.43,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
680,1,2019,8,10,17:37,$21.61,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
1781,1,2019,5,4,10:37,$0.18,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
2,0,2019,12,22,23:30,$2.01,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
2,0,2019,10,20,23:57,$1.91,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
0,3,2019,5,28,06:55,$150.42,Swipe Transaction,5.81722E+18,La Verne,CA,91750,5912,
813,4,2019,1,17,16:38,$1.16,Chip Transaction,-6.01867E+18,Rome,Italy,,5947,
1047,2,2019,1,22,12:35,$0.03,Chip Transaction,2.91975E+18,Rome,Italy,,5932,
0,2,2020,2,25,23:11,$150.00,Chip Transaction,1.27047E+18,Waianae,HI,96792,3730,
1008,4,2019,10,5,13:04,$43.88,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
0,2,2020,1,4,13:04,$14.69,Chip Transaction,-4.50054E+18,San Antonio,TX,78258,5814,
0,2,2020,2,7,06:33,$157.33,Chip Transaction,1.91348E+18,La Verne,CA,91750,5300,
2,0,2019,9,1,14:34,$46.58,Online Transaction,-6.45844E+18, ONLINE,,,4784,
2,0,2019,6,29,11:06,$54.00,Swipe Transaction,2.02755E+18,West Covina,CA,91792,5541,
1353,1,2019,1,18,11:06,$91.00,Chip Transaction,1.79919E+18,Rome,Italy,,5499,
0,0,2019,2,10,13:15,$31.68,Online Transaction,-6.16004E+18, ONLINE,,,4121,
162,2,2019,6,28,14:58,$35.95,Swipe Transaction,-7.27612E+17,Rome,Italy,,5411,
0,3,2019,4,18,06:27,$155.48,Swipe Transaction,4.06065E+18,La Verne,CA,91750,5411,
2,0,2019,11,5,23:55,$1.75,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
0,3,2019,5,11,09:34,$131.27,Swipe Transaction,7.94533E+18,La Verne,CA,91750,4900,
785,0,2019,5,3,16:02,$0.68,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
781,0,2019,10,24,13:52,$213.06,Chip Transaction,1.7153E+18,Rome,Italy,,3722,
2,0,2019,6,22,04:34,$65.55,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1933,2,2019,8,16,15:19,$-292.00,Swipe Transaction,4.8349E+17,Rome,Italy,,3504,
0,3,2020,1,4,06:05,$115.71,Swipe Transaction,-5.16204E+18,San Antonio,TX,78258,5541,
0,2,2019,1,17,06:06,$82.82,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,
1400,0,2019,4,26,12:45,$0.38,Chip Transaction,-3.15872E+18,Rome,Italy,,5812,
410,1,2019,9,19,13:44,$183.30,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,
0,3,2019,12,6,06:28,$121.41,Swipe Transaction,4.06065E+18,La Verne,CA,91750,5411,"Insufficient Balance,"
0,1,2019,3,17,06:27,$151.63,Chip Transaction,4.06065E+18,La Verne,CA,91750,5411,
0,3,2019,7,1,20:08,$153.83,Swipe Transaction,8.38425E+17,Mira Loma,CA,91752,4814,
